accession,abundance WT,abundance FRDA,p-value
Q8WU79,563829.6992647201,605221.9119514374,0.6932759473566851
Q8WUX9,144537.31632003732,155639.521696366,0.7773398520832433
P54727,1512870.0481690436,1435196.637535873,0.6390746052016774
Q8TB03,143235.97990032265,152238.46620793233,0.7096014158908703
Q9UIA9,221846.24086168766,232432.06584566468,0.6359498810927972
P61970,1203131.51131598,1119203.3767816985,0.6856630424851478
Q2NL82,472921.85417462495,502522.0474210537,0.6553397825742834
Q13144,211636.835406694,185583.20761218303,0.6202326061604343
Q92889,15791.062129607968,13348.09043375527,0.5748431847398787
Q8WYA6,88330.61037627854,95514.26237003425,0.6279901852146993
Q8NCE2,28514.475557509268,29125.4815349327,0.6877230146213422
Q15003,280088.3345373907,256631.12881169768,0.6324870841479777
Q9H7Z7,94575.15123929753,83039.26270116487,0.5582500673541282
Q9UJW0,94833.78616251847,103728.15860118643,0.6425084340234277
P10319,691381.466516237,739355.8143209154,0.7933657527634447
Q96H20,79713.90634469473,73671.88192063918,0.7419179279920227
O94973,197394.61615596068,184073.902697415,0.6392885813717566
P43686,4547256.50752094,4246193.639527674,0.7342275279407204
P09622,694399.969341252,654068.003465596,0.7138592820788829
Q9BW85,37721.78897911243,32269.461784452065,0.5652035161071727
Q6P1N9,188663.57571860333,173552.19122780033,0.6115629934132958
Q9NQG5,199397.584677759,196086.40349677004,0.6661267809599218
Q8IUF8,64990.44571861077,68661.2933274082,0.7008980656641843
Q13155,625865.9618685767,676821.3524981244,0.6535739642662532
Q93034,549246.8342936911,495992.8117580617,0.5787054406888829
Q9NX55,464945.68134096335,436552.3850410157,0.6831102543167523
Q9UKA4,91769.68228606253,102613.1408923148,0.7275574850001947
P67809,2635877.506925383,2818376.702000486,0.7935354060883042
P34897,700681.3510121744,726775.0696800334,0.7299711304508931
Q12906,1031022.6430763254,970164.8948585732,0.6940181026823322
Q9NZM3,149942.28985380332,135151.97590743835,0.6329436936048319
Q03154,201130.084850671,212117.31147007467,0.8258568327679453
Q8N1F8,41119.128568987064,47435.999769529095,0.6917005214577037
Q9H974,178258.53949732598,159150.14374812332,0.6156085191647016
P55060,6044783.249068086,5577438.232965067,0.7585656698733199
Q9BUJ2,249910.81609665634,271745.77657449065,0.6823625121411022
A6NC98,43568.12516548893,40638.45294075867,0.6905580458291898
Q8WWH5,25447.806201243002,23704.804214333,0.7815278982835969
P60891,440056.0633722797,413994.5591207426,0.628693444157717
Q99459,75369.31969062076,72750.66660652623,0.7117858985796778
Q03426,117170.66737214,125001.86854843546,0.6130293955862344
Q9UJX4,50913.26689404534,55389.94485095387,0.7639118556770176
P26196,584045.1112833254,552123.9605847814,0.6699382668193374
Q9UNF0,482276.1677281547,505794.62036314403,0.7067098470978003
Q04637,1181249.4414363087,1091237.2380620472,0.6771352100192851
Q96RK0,51499.19354835723,54999.39684842746,0.8953112284094761
P25788,1695096.8798763768,1800106.9489042498,0.75715164380755
P84077,3182881.061626883,3039498.9225504664,0.7323526037846944
Q6VEQ5,50525.84516490134,57235.64358185247,0.6142428510220213
O75530,31900.52693841947,33655.07896880363,0.8561670969315962
Q07866,224107.86779444767,195640.69774421133,0.5744807062896045
P61960,663130.5651387147,699787.1573934698,0.651702359029551
O75312,269975.96144948,281949.0491979457,0.6595988860315153
Q9NY65,26399992.62444316,17127209.817286,0.5098521553420401
P53992,708865.9034985603,752769.1528049133,0.7701277713172527
O96019,489358.9303984233,466804.24096305534,0.7592775593555974
Q9Y3U8,3020284.9365875795,3223849.9360636235,0.73526062293802
O75592,170135.43049594967,178552.69809818966,0.7130337857404307
Q9P258,772323.0391581836,727617.8991627187,0.6914137220281034
P20936,231180.339391288,215196.27216191133,0.635031777314396
Q9BQ52,273193.97893976996,286573.0089490843,0.7076665029223679
P27816,2072118.764635437,2165322.6490950333,0.7439542360147843
Q9GZZ1,227693.21007495295,237818.402493062,0.7258627785383752
Q7Z417,81364.38586122547,74249.25157440064,0.6407194421143824
Q8IYS1,107169.20310200662,116911.38923450319,0.7828111255060617
Q7Z4H3,157180.52750601535,168057.79415097967,0.6920802099804798
P29350,5307755.325155644,4525644.520358487,0.6379387327796776
Q8NBJ7,233711.295690182,224666.631024992,0.7921532317394926
O60333,45034.723387997336,50530.97236700367,0.5754552000301854
P15880,7873459.22565871,7721911.470839843,0.6944486753437576
Q5T4S7,418751.08805530006,444472.8161815507,0.7910698160608204
P67936,5029699.646213557,4779166.73567177,0.6667790609063917
P62979,33677512.23847744,35512337.355926365,0.6740254109622049
P55265,138438.86782442933,125664.6926279862,0.6768567391019107
Q96ER3,135081.699084649,127586.96032031342,0.7960686861447096
Q96EY4,99865.49775848449,106816.20527467654,0.7001616201058718
P27707,185425.15394249567,177630.928775965,0.6752899236963279
P23258,2087245.6930652366,1910359.7111395001,0.8102578301685683
P17812,1104119.966152719,1016799.0134617587,0.6796462905650267
Q14157,288549.06541444664,268967.346760909,0.6678088440152903
P38646,838793.9525366854,755459.3534252505,0.6272557970709131
Q13148,666094.712500089,596337.8621068373,0.6046357391881565
O00329,176112.36458555632,167077.15287269,0.7149729518130836
Q9UIQ6,77152.04759771736,61171.790077138234,0.5886027431045191
P52435,61455.34447360827,59510.27325258147,0.6633921915899889
Q2TAL8,104130.81182654291,101695.6578013117,0.7287769514554672
Q9NRG0,154692.420212819,161419.9565587607,0.768701721338442
P82933,20097.475315061867,17702.108280029966,0.7189781636804435
P17174,1574161.4704105302,1666240.1833659399,0.7345122165916412
P43490,1986450.8901333835,1840819.25403685,0.7106451692140013
Q9UN37,74561.54853410047,78403.73396240764,0.8095222626169025
Q9UBF2,474739.4434878027,437494.229183524,0.6818053906404935
Q04837,169664.8064433857,160273.61655784064,0.6494980086642159
Q6P996,266514.288771254,278835.25083215564,0.6780197107965695
Q9Y6Y8,318858.5642736607,294962.965253149,0.6210427508819458
P61978,6955955.5962250875,6264794.672532813,0.6843715953781385
P29218,487818.738294535,535119.2828695377,0.6383063636568347
Q9Y2Z0,1130412.209255042,1036307.750843011,0.651987637297064
Q9C005,1332712.1184393317,1182492.0045744567,0.5958480075769865
P52333,87853.77497600978,71545.21758021494,0.6269119649784107
Q92615,175948.957479959,183564.49829491237,0.7189825371909432
O14776,222626.93878797363,219027.55283732,0.7197087485498247
P55010,450031.0718486243,417737.57939842367,0.6420778387974345
O75439,29247.070898777503,30806.09859108264,0.6936591791711135
O00170,574614.3832104387,523853.1218027204,0.6383387304683295
Q9UJ41,91884.50366085592,78492.219451113,0.6332878285147024
Q13315,65618.94722587054,77588.84862993764,0.6444097692755053
P60520,198100.22983044432,205985.00769098898,0.680706882719468
P63173,2038100.3295478364,2186507.853695676,0.7016428962474557
Q9NXR7,112761.65364672888,119396.87655140266,0.7054099499569613
Q9UMZ2,81796.0434730441,86105.13370869384,0.7731775016934122
Q13617,267785.0062014093,247989.197321585,0.6791640917177806
O00244,127617.3657885357,145904.68787314233,0.6584964166539548
Q9BPZ3,507693.914490177,544096.8931171667,0.8218379691514552
P07686,125408.82718590232,113860.86624699233,0.652678264190848
O00764,641858.208638089,708863.7100759,0.6830145405846664
P31948,3026799.7369123003,3207894.1876592063,0.7686962488824068
P41250,1845336.6494155135,1931737.68699437,0.8430700352874878
O15066,136877.66064483838,143322.81813042433,0.8284382201131272
P55884,1653194.3325868668,1734024.0817765333,0.7125219071370739
Q4V328,37107.88359807543,33677.21647659043,0.6816737236480409
Q9Y376,539504.1466460567,501860.2758867037,0.6436301337722505
P42684,957340.0076464294,896515.797974588,0.6797132072925172
Q9NPI6,75324.30224118778,78057.7533744882,0.7949626276597741
P62750,6595184.42716657,6906297.208361746,0.7690829406478039
Q9C035,48448.806661565264,43992.8993935916,0.6402377654961755
P35221,105685.58520550643,113099.68773203327,0.7450121490355
P05198,1268651.3839055833,1350124.8070605565,0.6530354556806218
Q06210,866285.3808372273,791223.6550691534,0.6636569028507363
Q15233,1174105.2902266008,1092332.8122399456,0.7039382329743059
P37198,236078.13255074332,222512.71195529235,0.7239597251837171
Q86TU7,117253.86643287602,121269.19861774333,0.7707149303364347
Q13283,1292707.3794275133,1245694.52682638,0.7016108208824879
Q96BX8,1047966.3727096157,1115211.125370491,0.7658805742904073
